artist	song	video_id	confidence	source	score	duration	channel	title	alternates
Night Ranger	(You Can) Still Rock In America	4rG_5LFKxYw	high	search	77	250	NightRangerOfficial	(You Can Still) Rock In America	"-RMA-1oWISQ 53 nightrangertv: Night Ranger - (You Can Still) Rock In America (Live 1983) | FWp7-BkE7io 51 Frontiers Music srl: Night Ranger - ""(You Can Still) Rock In America (2026)"" - Official Visualizer Video | YbF0axsoQIw 50 Leo : Night Ranger - (you can still) Rock In America (official video HQ)"
Night Ranger	Don't Tell Me You Love Me	Y-4hp5HZ2aU	high	search	79	263	NightRangerOfficial	Don't Tell Me You Love Me	"GSWPTU_krTY 55 NightRangerOfficial: Night Ranger - Don't Tell Me You Love Me (Live) | Hpg15WLf8Io 51 Frontiers Music srl: Night Ranger - ""Don't Tell Me You Love Me (2026)"" - Official Visualizer Video | pp1LGrWq35Q 41 Luis Santiago: Night Ranger -  Dont Tell Me You Love Me hq"
Niiko x SWAE	Serious (Feat. Train)	ic0FIpEfXOI	high	search	94	168	NIIKO X SWAE	NIIKO X SWAE & Train - Serious [Official Visualizer]	vvqiTXEKW78 47 Armada Music TV: NIIKO X SWAE & Train - Serious (Official Lyric Video) | -lF1-zs-eR0 11 NIIKO X SWAE: Blah Blah Blah | 2x_i4AGIcw8 -20 Armada Music TV: Niiko x Swae - Fast Forward (Official Lyric Video)
Niko Moon	EASY TONIGHT	ZBBUpSj9nWI	high	search	95	179	Niko Moon	Niko Moon - EASY TONIGHT (Official Music Video)	hQJZsaBu08Q 93 Niko Moon: Niko Moon - EASY TONIGHT (Official Audio) | Lm_hP5-XSL8 58 Niko Moon: EASY | hztMx9knIJk 46 Country Paradise: Niko Moon - Easy Tonight (Lyrics)
No Doubt	Ex-Girlfriend	8Yqru5UXWGY	high	search	87	225	No Doubt	No Doubt - Ex-Girlfriend	tVN8r7P2CeI 41 Kananesw O.: No Doubt - Ex-Girlfriend | CLZzwSxbytc 40 Isa Estrella: No Doubt: Ex-girlfriend with lyrics | 4dsxtZzmwzQ 39 Nicolle Velasquez: No Doubt - Ex-Girlfriend (Audio) HQ
No Doubt	Hella Good	QtTj4cramPM	high	search	87	251	No Doubt	No Doubt - Hella Good	2vDS79xDW1E 43 Song Lyrics HD: No Doubt - Hella Good (Lyrics HD) | xrdeoVJbCV8 42 Metal Play HD | 4K: No Doubt - Hella Good | HD 4K | tkIbF-NAWlU 40 AllErasRemastered: No Doubt – Hella Good (2025 Remastered)
No Doubt	Hey Baby	wt1YkGO2Ieo	high	search	87	208	No Doubt	No Doubt - Hey Baby	xHISR4ZfxRw 84 No Doubt: No Doubt - Hey Baby (Top Of The Pops, Feb 15th, 2002) | KyvyUP_8PQA 83 No Doubt: No Doubt - Hey Baby (T in the Park, July 13th, 2002) | 8TOQtLfoXzU 78 No Doubt: Hey Baby
No Doubt	It's My Life	ubvV498pyIM	high	search	87	232	No Doubt	No Doubt - It's My Life (Edited)	"VNI8FBWUnSs 55 No Doubt: No Doubt - ""It's My Life"" (Live) | HbeH9GCtShE 41 AmazingBabyKOL: No Doubt - Its My Life | TR3Vdo5etCQ 21 No Doubt: No Doubt - Don't Speak (Official 4K Music Video)"
No Doubt	Just A Girl	PHzOOQfhPFg	high	search	87	207	No Doubt	No Doubt - Just A Girl	xnpBWO3zge0 46 7clouds Rock: No Doubt - Just A Girl (Lyrics) | D818z-7BzuA 40 MrBeardFarmer: No Doubt - Just A Girl | GmB5U3tcTA8 38 Brian: Just A Girl - No Doubt
No Mercy	Where Do You Go	7pCQ85iZ9yw	high	search	86	209	No Mercy	No Mercy - Where Do You Go (ZDF-Fernsehgarten 21.07.2002) (VOD)	YcxjBJYvxHI 75 No Mercy: Where Do You Go (Ocean Drive Mix - 127 BPM) | GR0Dd-WB2V4 45 life + lyrics: No Mercy - Where Do You Go (Lyrics) | Yt-KMPvgKPo 42 justinuke: No Mercy - Where Do You Go
Noah Kahan	All My Love	dqbXCAt5VV4	high	search	87	252	Noah Kahan	Noah Kahan - All My Love (Official Lyric Video)	WM6Kke8_joA 46 7clouds Rock: Noah Kahan - All My Love (Lyrics) | 8NgytBxKczw 39 Jeff B: Noah Kahan All My Love MGM Music Hall at Fenway 11/20/2025 | ChxAtvEXNzM 18 Noah Kahan: Noah Kahan - Part Of Me (Official Lyric Video)
Noah Kahan	Homesick (Feat. Sam Fender)	Y8EPs0D7siE	high	search	87	195	Noah Kahan	Noah Kahan & Sam Fender - Homesick (Official Lyric Video)	ip-dkLJyMLg 85 Noah Kahan: Noah Kahan - Homesick (Official Lyric Video) | zwJ8oaGRoas 76 Noah Kahan: Homesick | WKDULjyWkxs 75 Noah Kahan: Homesick
Noah Kahan	She Calls Me Back	Y76SBWfU2Bw	high	search	87	247	Noah Kahan	Noah Kahan - She Calls Me Back (Official Lyric Video)	xy2SPd3PQf4 86 Noah Kahan: Noah Kahan, Kacey Musgraves - She Calls Me Back (Official Lyric Video) | VTfrCpFRxmg 77 Noah Kahan: She Calls Me Back | o64rgWb3KfM 44 7clouds Country: Noah Kahan, Kacey Musgraves - She Calls Me Back (Lyrics)
NOTD	So Close (Feat. Felix Jaehn)	5uV82m-U7Vg	high	search	94	201	NOTD	NOTD, Felix Jaehn - So Close (ft. Georgia Ku & Captain Cuts) (Official Video)	tpjOIAT4QG8 87 NOTD: NOTD, Felix Jaehn - So Close (ft. Georgia Ku & Captain Cuts) | Xk8KcGsroyA 83 NOTD: NOTD, felix jaehn, Captain Cuts - So Close (feat. Georgia Ku) (ARTIST VIDEO) ft. Georgia Ku | 5TnhnxJghsg 45 AirwaveMusicTV: NOTD & Felix Jaehn - So Close (Lyrics) ft. Georgia Ku & Captain Cuts
Nothing but Thieves	Overcome	TzTv976ghws	high	search	95	235	Nothing But Thieves	Nothing But Thieves - Overcome (Official Video)	bvY70T1JjN4 93 Nothing But Thieves: Nothing But Thieves - Overcome (Official Audio) | QApcyPKEwXI 86 Nothing But Thieves: Nothing But Thieves - Overcome (Official Lyric Video) | G-q5vuW21B4 43 BBC Music: Nothing But Thieves - Overcome | Reading Festival 2023
Nothing but Thieves	Trip Switch	w1Qxxx2SQoo	high	search	95	214	Nothing But Thieves	Nothing But Thieves - Trip Switch (Official Video)	QUA0kCdLLR8 92 Nothing But Thieves: Nothing But Thieves - Trip Switch (Official Audio) | B8NCwteej8Q 86 Nothing But Thieves: Nothing But Thieves - Trip Switch (Official Lyric Video) | 4SU1jKb6WUI 77 Nothing But Thieves: Trip Switch
O-Zone	Dragostea Din Tei	YnopHCL1Jk8	high	manual	61	286	Time Records	O-Zone - Dragostea Din Tei [Official Video]	YnopHCL1Jk8 55 Time Records: O-Zone - Dragostea Din Tei [Official Video] | uukQ7hGygRc 52 Ozonetvuk: Dragostea din tei | 3xx0s147Xj4 41 Lyrixa: O-Zone - Dragostea Din Tei (lyrics)
ODESZA	Say My Name (Feat. Zyra)	QMssNXBCCl0	high	search	95	291	ODESZA	ODESZA – Say My Name (feat. Zyra) – Official Video	HdzI-191xhU 86 ODESZA: ODESZA - Say My Name (feat. Zyra) - Lyric Video | jk5roonvMyc 54 ODESZA: ODESZA - Say My Name (feat.  Zyra) (Live) | L5Oney2PMsE 50 ODESZA: Say My Name (feat. Zyra) (RAC Mix)
Of Monsters And Men	Ordinary Creature	QU6Uq5ZLuNQ	high	search	87	223	Of Monsters and Men	Of Monsters and Men - Ordinary Creature (Official)	MUeCRZIZfDU 63 The Tonight Show Starring Jimmy Fallon and Of Monsters and Men: Of Monsters and Men: Ordinary Creature |  | Qgvu2pRuRXo 44 Of Monsters and Men: Of Monsters And Men - Ordinary Creature (Acoustic) | hobkkKLGARM 40 Pop Station: Of Monsters and Men - Ordinary Creature
Oliver Tree	Cash Machine	U1vGosMScjM	low	search	65	242	Oliver Tree	Oliver Tree - Cash Machine [Official Music Video]	kSsEiPtEstc 56 Oliver Tree: Oliver Tree - Cash Machine [Lyric Video] | aqVfWXBgvQM 10 Justysss: Oliver Tree - Cash Machine (Lyrics) | aNLRqQ24DVQ 9 Oliver Twee 🌳 and Isiah Piggy: Oliver Tree + MrBeast  - Cash Machine (Music Video)
Oliver Tree	Here We Go Again (feat. David Guetta)	xKeDjiC-Sg0	low	search	64	165	Oliver Tree	Oliver Tree & David Guetta - Here We Go Again [Official Audio]	20HK1Iktgj8 57 Oliver Tree: Oliver Tree & David Guetta - Here We Go Again [Lyric Video] | EVxkdzc_7nY 15 Vibe Music: Oliver Tree & David Guetta - Here We Go Again (Lyrics) | IosfJu5MITI 13 Creative Chaos: Oliver Tree & David Guetta - Here We Go Again (Lyrics)
Oliver Tree	Star	_OypxORg1Uo	low	search	57	118	Oliver Tree	Oliver Tree - Star [Lyric Video]	erGx3uYLyTk 14 Star Monster: Oliver Tree- Miss You {Star Monster Flip} | Jve-aEVgJvA 11 NotMeThough: Oliver Tree - Star (Lyrics) | 9mAeFNERZoI -10 Oliver Tree: Oliver Tree - Essence (feat. Super Computer) [Music Video]
Olivia Dean	Nice To Each Other	VI0NDsh2b8k	high	search	87	224	Olivia Dean	Olivia Dean - Nice To Each Other	irpBEiQDSuo 86 Olivia Dean: Olivia Dean - Nice To Each Other (Official Lyric Video) | Rw3lT-Rl7oY 54 Olivia Dean: Olivia Dean - Nice To Each Other (Live from Shepherds Bush Empire) | tAIRYv7sxT0 45 Ethereal Music: Olivia Dean - Nice To Each Other (Lyrics)
Olivia Lunny	FIX THIS (Feat. Bryce Vine)	H9d8suXriq0	high	search	95	169	Olivia Lunny	Olivia Lunny and Bryce Vine - FIX THIS (Official Music Video)	8QPw_Kh-cFA 42 Leon B. Sweet: Olivia Lunny  ft. Bryce Vine Fix This HD | HlljrFjodks 41 Pom Grant: Bryce Vine & Olivia Lunny - Fix This (lyrics) | qydbbjgj0vQ 39 Danny Vu: Olivia Lunny ft. Bryce Vine - Fix This (Lyrics) (Speed Up x1.02)
Olivia Newton-John	Physical	vWz9VN40nCA	high	search	95	224	Olivia Newton-John	Olivia Newton-John - Physical (Official Music Video)	VM7TpVWvJqM 86 Olivia Newton-John: Olivia Newton-John - Physical | 5kdRDVMMdKg 84 Olivia Newton-John: Olivia Newton-John - Physical (Stars, 26th Sept, 1981) | G9t6-cmPq58 83 Olivia Newton-John: Olivia Newton-John - Physical [Official Lyric Video]
Olivia Rodrigo	get him back! (WM Clean Edit)	ZsJ-BHohXRI	high	search	95	210	Olivia Rodrigo	Olivia Rodrigo - get him back! (Official Video)	vkAezOlnwtk 86 Olivia Rodrigo: Olivia Rodrigo - get him back! (Official Lyric Video) | 6zcKkRV7Mh8 75 Olivia Rodrigo: get him back! | t_ygEJu4SHs 53 Olivia Rodrigo: Olivia Rodrigo - get him back! (Official Live Performance) | Vevo
Olivia Rox	Cold Toes	Z4usrG3H-q0	high	search	95	261	oliviaroxmusic	Olivia Rox – Cold Toes (Official Music Video)	_uftpaTm2KQ 10 oliviaroxmusic: Galileo | bLizIurxF-8 -27 Kim Grant: Olivia Rox and Dalton Rapattoni | T3vpXmJDvS0 -41 oliviaroxmusic: An Olivia Rox Christmas TV Special
Olly Alexander (Years & Years)	100% Pure Love	im5hLSjVOkc	low	search	56	181	Olly Alexander	Olly Alexander - 100% Pure Love (Official Visualiser)	7eXCJtSEFOo 35 Top Squad: Years & Years - 100% Pure Love | ZLv3Ptn25ws 33 WhiteboxVibes: Years & Years - 100% Pure Love (Lyrics)🎵 | FC6DxKUZS_U 33 DJ CANAS: Years x Years   -  100 Pure Love Extend HD
Olly Alexander (Years & Years)	King	g_uoH6hJilc	low	search	64	235	Olly Alexander	Years & Years - King (Official Video)	nvH8Ary1TS0 36 Loku: Years & Years - King (Lyrics) | ohw2Jc2ewd4 33 IndiePlayBack: Years & Years - King | lQVgR7KcNm0 32 British Pop Bangers: Years & Years - King (Lyrics)
Olly Alexander (Years & Years)	Sweet Talker (Feat. Galantis)	0trBZ5rDlRU	low	search	64	182	Olly Alexander	Olly Alexander, Galantis - Sweet Talker (Official Video)	1BvlO9oStfw 55 Olly Alexander: Years & Years and Galantis - Sweet Talker (Official Lyric Video) | am38JGn18EM 44 Galantis: Years & Years and Galantis - Sweet Talker (Official Visualizer) | cJtWHOQbNkM 38 Music Chanel: Sweet Talker - Years & Years and Galantis (Official Audio)
OMC	How Bizarre	C2cMG33mWVY	high	search	95	228	OMC	OMC - How Bizarre (Official Music Video)	kNQ-uMamPrg 42 Australia & New Zealand Refreshed: OMC – How Bizarre (NZ) (1996) (Original Video Version) 4K Refreshed | xo9vf9YmrqA 41 New Zealand Music: OMC - How Bizarre | -bZxrQPmPKg 28 Rock N' Roll True Stories: OMC: The Tragic Story of How Bizarre & Pauly Fuemana
One Direction	What Makes You Beautiful	QJO3ROT-A4E	high	search	95	207	One Direction	One Direction - What Makes You Beautiful (Official Video)	UlANZSYZ2Js 85 One Direction: One Direction - What Makes You Beautiful (Audio) | Qcj7C2hOzYE 83 One Direction: One Direction - What Makes You Beautiful (VEVO LIFT) | mfavkCY52MI 41 MSCLyrics: One Direction - What Makes You Beautiful(Lyrics)🎵
OneRepublic	Counting Stars	hT_nvWreIhg	high	search	87	284	OneRepublic	OneRepublic - Counting Stars	A6pftd25oSc 53 OneRepublic: OneRepublic - Counting Stars (Vevo Presents: Live at Festhalle, Frankfurt) | mgT0N3tMP74 46 7clouds: OneRepublic - Counting Stars (Lyrics) | yY3wc58yo2A 45 Dan Music: OneRepublic - Counting Stars (Lyrics)
OneRepublic	Dear Santa	lQs9L6QyyMk	high	search	95	175	OneRepublic	OneRepublic - Dear Santa (Official Music Video)	k-Z7T6kEobc 86 OneRepublic: OneRepublic - Dear Santa (Official Lyric Video) | m9E20qigJxg 45 Unique Sound: OneRepublic - Dear Santa (Lyrics) | XWajIeJYec4 39 Pop Music: One Republic - Dear Santa ( lyrics video)
OneRepublic	I Ain't Worried	mNEUkkoUoIA	high	search	95	155	OneRepublic	OneRepublic - I Ain’t Worried (From “Top Gun: Maverick”) [Official Music Video]	W97Sv-SHnDU 84 OneRepublic: OneRepublic - I Ain’t Worried (From “Top Gun: Maverick”) [Lyric Video] | VxZtzIhEUJQ 53 OneRepublic: OneRepublic - I Ain’t Worried (Live from the 2022 MTV EMA’s) | 42oK5vjD2UU 46 Creative Chaos: OneRepublic - I Ain't Worried (Lyrics)
OneRepublic	I Ain't Worried (Clean Version)	mNEUkkoUoIA	high	search	95	155	OneRepublic	OneRepublic - I Ain’t Worried (From “Top Gun: Maverick”) [Official Music Video]	W97Sv-SHnDU 84 OneRepublic: OneRepublic - I Ain’t Worried (From “Top Gun: Maverick”) [Lyric Video] | VxZtzIhEUJQ 53 OneRepublic: OneRepublic - I Ain’t Worried (Live from the 2022 MTV EMA’s) | 42oK5vjD2UU 46 Creative Chaos: OneRepublic - I Ain't Worried (Lyrics)
OneRepublic	I Lived	z0rxydSolwU	high	search	95	340	OneRepublic	OneRepublic - I Lived (Official Music Video)	pKt3o7WPYdo 85 OneRepublic: OneRepublic - I Lived (Audio) | 3MBLc-quol0 83 OneRepublic: OneRepublic - I Lived (One Night in Malibu) | k-SGMoDhrlM 41 Pillow: I Lived - OneRepublic (Lyrics) 🎵
OneRepublic	Love Runs Out	0OWj0CiM8WU	high	search	87	229	OneRepublic	OneRepublic - Love Runs Out	m-j-n-XJ-Tg 86 OneRepublic: OneRepublic - Love Runs Out (Lyric Video) | Cp92QUFmoos 84 OneRepublic: OneRepublic - Love Runs Out (One Night in Malibu) | sE5WscjdNZs 83 OneRepublic: OneRepublic - Love Runs Out (Audio)
OneRepublic	Nobody (from Kaiju No. 8)	ztROkFCJSeE	high	search	94	154	OneRepublic	OneRepublic - Nobody (from Kaiju No. 8) [Official Music Video]	ChukpOHfAI8 87 OneRepublic: OneRepublic - Nobody (from Kaiju No. 8) [Official Lyric Video] | 1LEDt3DCpRs 76 OneRepublic: Nobody (Kaiju No. 8 End Title Version) | aiCMXJ4zKWA 45 TOHO animation チャンネル: “Kaiju No. 8” Ending Theme Animation ／ 'Nobody' by OneRepublic
OneRepublic	Rescue Me	Nym5stAJAt8	high	search	87	209	OneRepublic	OneRepublic - Rescue Me	HJvWo8xtwjE 83 OneRepublic: OneRepublic - Rescue Me (One Night in Malibu) | a8Ek2ROaQt4 48 Simoncat67: OneRepublic - Rescue Me (Official Video) UHD 4K | CLkvaw099AA 46 Unique Sound: OneRepublic - Rescue Me (Lyrics)
OneRepublic	RUNAWAY	qWJU_eANW4M	high	search	95	209	OneRepublic	OneRepublic - RUNAWAY (Official Music Video)	iG5RPATi_wg 86 OneRepublic: OneRepublic - RUNAWAY (Official Lyric Video) | k9TGGKQ0sEU 51 OneRepublic: OneRepublic - RUNAWAY (Acoustic) [Official Audio] | htExqED5UQc 45 Creative Chaos: OneRepublic - RUNAWAY (Lyrics)
OneRepublic	Someday	vNfgVjZF8_4	high	search	95	192	OneRepublic	OneRepublic - Someday (Official Music Video)	pt2vZf5J5as 85 OneRepublic: OneRepublic - Someday (One Night in Malibu) | 5CltB_c7amA 52 OneRepublic: OneRepublic - Someday (Acoustic) [Official Audio] | rNbCdbWfeIs 46 Creative Chaos: OneRepublic - Someday (Lyrics)
OneRepublic	Sunshine	Jbch_x5132o	high	search	95	164	OneRepublic	OneRepublic - Sunshine (Official Audio)	rYkK4HHTBQ4 86 OneRepublic: OneRepublic - Sunshine (Official Lyric Video) | H2snroGWTmU 54 OneRepublic: OneRepublic - Sunshine (Live from Colorado Springs) | Kltw7Vrqrdc 45 7clouds: OneRepublic - Sunshine (Lyrics)
OneRepublic	West Coast	QBPE2fZsVYU	high	search	95	202	OneRepublic	OneRepublic - West Coast (Official Music Video)	caR4Ot8KAHs 83 OneRepublic: OneRepublic - West Coast (The Late Late Show With James Corden) | sv83C4hRuJg 53 OneRepublic: OneRepublic - West Coast (Live From The Today Show) | L2dC4KxQdog 46 AweLyrics: OneRepublic - West Coast (Lyrics)
Only The Poets	Emotionally Hungover	CgQSS4aTAZY	high	search	87	167	only the poets	Only The Poets - Emotionally Hungover	rPsa1d8BIqo 68 only the poets: Only The Poets - Emotionally Hungover (Behind The Scenes) | cCwDkesk44k 41 Pop Station: Only The Poets - Emotionally Hungover | oRX9E-Q9yjE 39 Gio Games: Only The Poets - Emotionally Hungover (Legendado/Tradução)
Orianthi	According To You	Pu1aQvm5MrU	low	search	64	201	OfficialOrianthi	Orianthi - According To You	wZOQVbNjUVM 41 YoureMyEverything94: Orianthi According To You Lyrics | RSb8FEu52A0 40 appledisciple: Orianthi American Idol Performance - According to You | FvQEvTvXFiU 39 G: Orianthi   According To You
Orla Gartland	Late To The Party (feat. Declan McKenna)	MewlsAFfD-k	high	search	87	267	Orla Gartland	Orla Gartland - Late to The Party ft. Declan McKenna	u_ob_N29rDE 55 Orla Gartland: Orla Gartland - Late To The Party (Live at Middle Farm Studios) | isU7bAmxOzg 46 David Dean Burkhart: Orla Gartland - Late To The Party (feat. Declan McKenna) | 88VGK-Cl3aE 39 killlercherry: Orla Gartland - Late To The Party (feat. Declan McKenna)
Orleans	Still The One	pvUjhYnCiIk	high	search	85	233	Orleans - Topic	Still the One	RqjgLF3e-f0 56 OrleansOnline: Still The One - 1976 Netherlands TV | S5aMMRes2u4 46 Rewind Music Group: Orleans - Still The One (Lyrics) | cnD_3x_sq94 44 RHINO: Orleans - Still the One | Smooth Waters
Owl City	Good Time (feat Carly Rae Jepsen)	H7HmzwI67ec	high	search	87	208	Owl City	Owl City & Carly Rae Jepsen - Good Time	"7oBU7d5oenQ 86 Owl City: Owl City, Carly Rae Jepsen - Good Time (Lyric Video) | 7yeA2P1W9dg 46 604Records: Carly Rae Jepsen ""Good Time [With Owl City]"" (Official Audio) | cmLSizwDGj4 45 SuperbLyrics: Owl City & Carly Rae Jepsen - Good Time (Lyrics)"
Ozzy Osbourne	Crazy Train	FVovq9TGBw0	high	search	94	251	Ozzy Osbourne	"OZZY OSBOURNE - ""Crazy Train"" (Official Video)"	tMDFv5m18Pw 87 Ozzy Osbourne: Ozzy Osbourne - Crazy Train (Official Animated Video) | WsABCrGZN_Q 53 Ozzy Osbourne: Ozzy Osbourne - Crazy Train (Live & Loud) | Djrl6fu8myo 40 killler man: Ozzy Osbourne - Crazy Train [High Quality]
P!nk	Feel Good Time (feat. William Orbit)	AHrL46OeD5I	high	search	79	237	P!NK	Feel Good Time	qLMgsXh_xtE 41 rideablewitch: P!nk feat. William Orbit - Feel Good Time | 3c8bFCuVi9I 40 iVextor Ok: P!nk Feel Good time ft William Orbit | S7Vh7VSrCnI 40 Hey Mr. VJ!: P!nk, William Orbit - Feel Good Time (From 'Charlie's Angels Full Throttle') [4K Remastered]
P!nk	Get The Party Started	mW1dbiD_zDk	high	search	95	202	P!NK	P!nk - Get The Party Started (Official Video)	TteKPJ7VG48 53 P!NK: P!NK - Get the Party Started (from Live from Wembley Arena, London, England) ft. Redman | KRr5mj24RhM 46 Unique Sound: P!nk - Get The Party Started (Lyrics) | Hg-_uxD3H80 45 P!NK: Pink - Let's Get The Party Started (Live)
P!nk	Raise Your Glass	XjVNlG5cZyQ	high	search	95	203	P!NK	P!nk - Raise Your Glass (Official Video)	l2IkpeeIE4Y 85 P!NK: P!nk - Raise Your Glass | 3bjhsTAxwnk 75 P!NK: Raise Your Glass | 9EhuwHV4a6w 46 Unique Sound: P!nk - Raise Your Glass (Lyrics)
P!nk	Raise Your Glass (Clean Version)	XjVNlG5cZyQ	high	search	95	203	P!NK	P!nk - Raise Your Glass (Official Video)	l2IkpeeIE4Y 85 P!NK: P!nk - Raise Your Glass | 9EhuwHV4a6w 46 Unique Sound: P!nk - Raise Your Glass (Lyrics) | D_85svYieyM 44 7clouds: P!nk - Raise Your Glass (Lyrics)
P!nk	Trouble	mFu3YzRnyDU	high	search	95	236	P!NK	P!NK - Trouble (Official Video)	yg6PcLGUugA 53 P!NK: P!NK - Trouble (from Live from Wembley Arena, London, England) | jSANdLri80s 43 MusicCollection :D: P!nk - Trouble (Audio) HD | SfTmonBLiPw 39 muziekpownz: P!nk - Trouble
P!nk	TRUSTFALL	D2KE2a5qo0g	high	search	95	283	P!NK	P!NK - TRUSTFALL (Official Video)	K_MGWqsV7-k 85 P!NK: P!NK - TRUSTFALL (Audio) | lVXhFeUTVUA 54 P!NK: P!NK - TRUSTFALL (Live on The Graham Norton Show) ft. Yoann Bourgeois | BKR3vn9kKKA 46 7clouds: P!NK - TRUSTFALL (Lyrics)
P!nk	What About Us (Cash Cash Remix)	PoltQiXKtPo	high	search	79	234	P!NK	What About Us (Cash Cash Remix)	0BqTKQht-0g 55 P!NK: P!NK - Cash Cash Remix intro/What About Us (Live (Audio)) | tyDlYt9oWIE 41 soberwhat: P!nk - What About Us (Cash Cash Remix Music Video) | B1_se0IScG4 31 gaffeTV: Pink - What About Us (Cash Cash Remix)
P!nk	Who Knew	NJWIbIe0N90	high	search	95	213	P!NK	P!nk - Who Knew (Official Video)	_FJzj1ueJoM 54 P!NK: P!nk - Who Knew (Live at Sirius XM Radio - 7/9/2012) | Fpj_NZFzxJI 53 P!NK: P!nk - Who Knew (from Live from Wembley Arena, London, England) | tuyBCSYTs5A 41 Airwave Trends: P!nk - Who Knew (Lyrics)
P.M. Dawn	I'd Die Without You	GJMq2JO4px0	high	search	88	251	P.M. Dawn - Topic	I'd Die Without You	igbj7xdBKUE 85 P.M. Dawn - Topic: I'd Die Without You | jA8ya5CWdtc 52 RetroCrash: PM Dawn - I'd Die Without You (HD official video) | iy0mhJTsS3M 39 Natalie: P.M. Dawn - I'd Die Without You (Lyrics)
Paco Versailles	Past Life	P5IxPtBECfg	high	search	87	238	Paco Versailles	Paco Versailles - Past Life (Audio)	m3BJuQ1gKA4 29 Paco Versailles: Paco Versailles - Letras (Official Music Video) | o7DFQ2H76NU 27 Paco Versailles: Paco Versailles - Soy Gitano (Official Video) | 28g4bYDYhRY 26 Paco Versailles: Paco Versailles - Hasta Málaga (Official Video)
Paco Versailles	Unwind	dd4XCA2L5J8	high	search	95	216	Paco Versailles	Paco Versailles - Unwind (Official Audio)	vK8fVkdVsEM 61 Paco Versailles: Paco Versailles - Unwind (Live) - Official Audio | dDEIe9H4J0Q 56 Paco Versailles: Paco Versailles - Unwind (Live Performance) | kEG7jMti_Og 43 Paco Versailles: Paco Versailles - Unwind (Acoustic Version)
Paige King Johnson	Boots Under My Tree	fIQq04ulb2g	high	search	95	165	Paige King Johnson	"Paige King Johnson - ""Boots Under My Tree"" [Official Audio]"	"ZLw1gAaIEoo 41 Song Suffragettes: Paige King Johnson - ""Boots Under My Tree"" | eV8_J4HKaxM 28 Paige King Johnson: Paige King Johnson - ""I Get Old Too"" [Official Audio] | QOZDKlpybZE -22 KateBushMusic: Kate Bush - Army Dreamers - Official Music Video"
Panic! At the Disco	Hey Look Ma, I Made It	BzbxacRr5Gk	low	search	72	186	Fueled By Ramen and Panic! At The Disco	Panic! At The Disco: Hey Look Ma, I Made It [OFFICIAL VIDEO]	I5VtJwuNWGY 46 7clouds: Panic! At The Disco - Hey Look Ma, I Made It (Lyrics) | YeY2Ril8h6w 40 dash 20: Panic! At The Disco - Hey Look Ma I Made It on the BBMAs 2019 | AdMw9TQTVRM 39 PM Lyrics: Panic! At The Disco - Hey Look Ma, I Made It (Lyrics)
